WM Loss,SWM Loss
0.21176786222987704,0.08889693926970164
0.21420930598047044,0.1786759055349562
0.2175408274597592,0.24825573506885104
0.22133846137258742,0.31202037099732294
0.22598907791243658,0.38279075807995266
0.23103993589083355,0.44334823128382367
0.23683539258639016,0.48757122740215725
0.24248133068084718,0.5168838605774774
0.24876419405937195,0.5407051840252346
0.25499021112653947,0.5609647615008884
