WM Loss,SWM Loss
0.2938717786471049,0.04480338644517792
0.2977126339912415,0.04667154878113005
0.3030738506688012,0.0496301315108935
0.3090985602431827,0.053760557634300654
0.31416075432565477,0.058844643946488695
0.3185035396152072,0.06457269538640976
0.32423583689265784,0.07084943157169554
0.3299834039529165,0.07769552063014772
0.33652605782084993,0.08503147199021445
0.34201881947517393,0.09244191706048117
