WM Loss,SWM Loss
0.27423949463632374,0.04399312243196699
0.2586878412829505,0.046865312118000456
0.24449588344362047,0.05340164280467563
0.2318703328397539,0.06384313534895579
0.22291875476307338,0.07812801597250832
0.21578650131755406,0.09581293910874261
0.21097451923688254,0.11610922230879465
0.20727085364129808,0.13777210360633002
0.20668119796646967,0.16002481586403317
0.20616157350275252,0.18135921147134568
